Transaction_ID,Date,Game_Type,Amount_Staked,Payout_Amount,Customer_Type
9194,2025-10-27,Pame Stoixima,9.34,0.0,Regular
9195,2025-06-09,Joker,9.31,0.0,Regular
9196,2025-07-24,Joker,46.75,140.25,VIP
9197,2025-11-21,Joker,13.45,0.0,Regular
9198,2025-07-02,Virtual Sports,6.68,0.0,VIP
9199,2025-12-05,Pame Stoixima,43.94,0.0,Regular
9200,2025-10-12,Virtual Sports,47.94,0.0,Regular
9201,2025-05-07,Virtual Sports,21.27,0.0,VIP
9202,2025-10-19,Joker,13.68,39.07,VIP
9203,2025-11-20,Joker,30.14,129.64,VIP
9204,2025-11-27,Pame Stoixima,22.87,106.42,Occasional
9205,2025-04-21,Joker,33.1,118.06,Regular
9206,2025-07-06,Pame Stoixima,28.55,0.0,Occasional
9207,2025-11-27,Joker,3.69,0.0,Occasional
9208,2025-06-20,Pame Stoixima,4.16,10.0,Regular
9209,2025-08-15,Virtual Sports,13.56,0.0,Regular
9210,2025-12-11,Virtual Sports,18.38,44.14,Occasional
9211,2025-08-04,Scratch,29.66,0.0,VIP
9212,2026-01-11,Kino,34.84,0.0,Regular
9213,2025-04-13,Scratch,48.94,0.0,Regular
9214,2025-08-27,Pame Stoixima,16.01,0.0,Occasional
9215,2025-05-31,Scratch,46.87,0.0,Occasional
9216,2026-02-16,Joker,44.04,0.0,Regular
9217,2025-06-02,Kino,29.01,0.0,Occasional
9218,2025-04-18,Kino,24.55,0.0,VIP
9219,2025-06-01,Pame Stoixima,8.37,0.0,Occasional
9220,2025-07-21,Scratch,47.47,0.0,Regular
9221,2025-07-22,Pame Stoixima,23.94,0.0,Occasional
9222,2025-08-04,Joker,22.6,0.0,VIP
9223,2025-09-10,Pame Stoixima,25.96,0.0,VIP
9224,2026-02-02,Kino,14.04,0.0,Occasional
9225,2025-07-05,Kino,35.35,0.0,VIP
9226,2025-05-01,Pame Stoixima,6.13,0.0,VIP
9227,2026-01-28,Pame Stoixima,37.3,0.0,Occasional
9228,2025-10-22,Joker,15.22,0.0,Regular
9229,2026-04-04,Scratch,9.71,0.0,Occasional
9230,2026-01-09,Virtual Sports,5.94,0.0,VIP
9231,2025-06-21,Joker,18.58,57.48,VIP
9232,2026-02-03,Pame Stoixima,20.95,0.0,Occasional
9233,2026-02-17,Kino,29.97,0.0,Occasional
9234,2025-10-29,Pame Stoixima,10.89,0.0,VIP
9235,2025-08-28,Kino,1.28,0.0,Regular
9236,2025-11-12,Joker,25.6,0.0,VIP
9237,2025-08-22,Joker,28.74,0.0,Occasional
9238,2025-10-14,Scratch,44.69,0.0,Regular
9239,2025-07-18,Joker,43.24,0.0,VIP
9240,2026-02-19,Kino,39.32,0.0,VIP
9241,2025-05-08,Pame Stoixima,44.12,0.0,Occasional
9242,2025-07-26,Pame Stoixima,45.94,166.14,Occasional
9243,2026-01-26,Scratch,9.63,42.37,Occasional
9244,2025-06-18,Kino,12.05,0.0,Occasional
9245,2025-07-15,Pame Stoixima,18.1,0.0,Regular
9246,2025-10-02,Kino,34.36,0.0,Occasional
9247,2026-01-24,Scratch,33.84,0.0,Occasional
9248,2026-03-03,Kino,13.01,28.7,Regular
9249,2025-12-03,Pame Stoixima,20.87,69.01,VIP
9250,2025-07-06,Pame Stoixima,23.87,69.65,Occasional
9251,2025-08-22,Scratch,14.77,0.0,Regular
9252,2025-06-06,Virtual Sports,19.58,0.0,Regular
9253,2026-02-19,Joker,14.28,0.0,VIP
9254,2025-12-06,Virtual Sports,6.87,0.0,Regular
9255,2025-12-17,Scratch,20.62,0.0,Occasional
9256,2025-09-29,Joker,18.34,34.62,Regular
9257,2025-05-14,Scratch,23.11,0.0,Regular
9258,2025-04-19,Scratch,20.11,83.99,Regular
9259,2025-05-09,Pame Stoixima,12.27,0.0,Regular
9260,2026-01-25,Scratch,6.16,25.55,Regular
9261,2025-10-24,Scratch,44.52,0.0,Occasional
9262,2025-08-06,Scratch,36.43,119.29,Occasional
9263,2025-09-13,Virtual Sports,6.32,0.0,Occasional
9264,2025-05-23,Pame Stoixima,35.49,131.05,Regular
9265,2025-11-30,Pame Stoixima,20.61,0.0,VIP
9266,2026-01-08,Pame Stoixima,48.48,0.0,VIP
9267,2025-11-13,Pame Stoixima,47.86,0.0,Regular
9268,2026-04-04,Joker,4.67,8.22,VIP
9269,2025-11-05,Pame Stoixima,13.68,0.0,VIP
9270,2026-02-12,Virtual Sports,17.32,79.34,Occasional
9271,2025-06-19,Pame Stoixima,13.0,0.0,VIP
9272,2026-02-10,Joker,30.98,0.0,VIP
9273,2025-04-15,Kino,21.2,0.0,VIP
9274,2026-02-18,Scratch,47.51,72.07,Regular
9275,2025-08-17,Virtual Sports,15.07,66.39,VIP
9276,2025-05-29,Pame Stoixima,18.09,0.0,VIP
9277,2025-10-09,Joker,41.34,0.0,VIP
9278,2025-07-31,Virtual Sports,10.05,0.0,Occasional
9279,2025-11-21,Joker,34.83,0.0,VIP
9280,2026-03-31,Kino,40.56,0.0,Regular
9281,2025-10-07,Scratch,16.7,0.0,VIP
9282,2025-08-31,Scratch,44.77,113.42,Regular
9283,2025-04-21,Virtual Sports,13.15,41.7,VIP
9284,2025-10-18,Pame Stoixima,40.87,0.0,VIP
9285,2025-07-15,Joker,8.34,0.0,Occasional
9286,2025-09-26,Joker,18.5,0.0,Occasional
9287,2025-05-11,Joker,31.81,0.0,Occasional
9288,2026-04-13,Kino,37.76,0.0,Occasional
9289,2026-04-13,Kino,23.6,0.0,Occasional
9290,2026-02-13,Scratch,37.93,56.46,VIP
9291,2025-11-15,Virtual Sports,38.89,0.0,Regular
9292,2025-05-25,Virtual Sports,47.09,197.62,Regular
9293,2025-10-05,Scratch,32.87,0.0,Occasional
9294,2025-09-10,Virtual Sports,47.05,0.0,VIP
9295,2025-08-06,Pame Stoixima,4.33,15.18,Occasional
9296,2025-06-02,Virtual Sports,18.14,0.0,Regular
9297,2026-03-30,Kino,38.84,0.0,VIP
9298,2025-09-22,Pame Stoixima,32.88,0.0,Regular
9299,2026-01-09,Scratch,22.98,0.0,Occasional
9300,2025-11-12,Scratch,25.22,0.0,Regular
9301,2025-08-11,Kino,15.05,0.0,Regular
9302,2026-04-02,Joker,32.43,118.3,VIP
9303,2026-03-02,Pame Stoixima,16.95,0.0,VIP
9304,2025-09-26,Kino,38.87,0.0,VIP
9305,2025-04-24,Scratch,13.71,0.0,VIP
9306,2025-09-14,Pame Stoixima,38.63,0.0,Regular
9307,2025-07-30,Scratch,4.1,0.0,Regular
9308,2025-07-24,Kino,4.31,0.0,Regular
9309,2026-01-01,Kino,37.46,0.0,Regular
9310,2025-12-30,Pame Stoixima,43.87,0.0,Occasional
9311,2026-02-18,Joker,2.43,0.0,Regular
9312,2026-03-06,Joker,10.88,0.0,VIP
9313,2025-06-19,Joker,37.04,168.83,Occasional
9314,2025-12-02,Scratch,33.1,142.48,VIP
9315,2025-06-10,Kino,46.05,0.0,Occasional
9316,2025-06-19,Kino,35.94,64.95,Regular
9317,2025-06-05,Scratch,34.42,0.0,Occasional
9318,2025-04-21,Kino,18.2,0.0,Regular
9319,2025-08-21,Scratch,32.5,0.0,Regular
9320,2026-01-21,Kino,8.91,0.0,VIP
9321,2025-08-26,Scratch,49.31,165.66,VIP
9322,2025-06-10,Virtual Sports,46.29,162.84,VIP
9323,2026-03-18,Pame Stoixima,45.77,0.0,Occasional
9324,2025-06-24,Virtual Sports,5.7,0.0,VIP
9325,2025-04-15,Pame Stoixima,30.73,0.0,VIP
9326,2025-05-06,Scratch,6.21,0.0,VIP
9327,2026-02-10,Joker,44.49,0.0,Occasional
9328,2025-09-02,Pame Stoixima,32.39,0.0,VIP
9329,2025-08-28,Kino,4.79,0.0,Regular
9330,2026-02-04,Virtual Sports,23.22,92.72,Regular
9331,2025-11-11,Kino,34.73,46.88,VIP
9332,2025-05-16,Virtual Sports,43.28,0.0,VIP
9333,2025-07-31,Pame Stoixima,32.54,0.0,VIP
9334,2025-11-03,Scratch,35.53,0.0,Regular
9335,2025-09-23,Pame Stoixima,8.32,0.0,VIP
9336,2025-10-19,Virtual Sports,34.7,44.06,Occasional
9337,2025-10-30,Joker,47.52,0.0,VIP
9338,2026-01-08,Virtual Sports,8.64,18.03,VIP
9339,2026-02-26,Virtual Sports,5.32,0.0,Regular
9340,2025-08-24,Kino,10.17,0.0,Occasional
9341,2026-01-06,Kino,15.76,0.0,VIP
9342,2026-03-18,Joker,41.96,0.0,Regular
9343,2025-08-17,Scratch,11.25,0.0,Regular
9344,2025-09-03,Kino,1.36,0.0,Occasional
9345,2025-05-09,Pame Stoixima,36.55,0.0,Occasional
9346,2025-10-24,Scratch,24.32,0.0,Regular
9347,2025-07-13,Scratch,47.12,0.0,VIP
9348,2025-09-04,Virtual Sports,47.19,0.0,VIP
9349,2025-08-02,Joker,9.84,0.0,VIP
9350,2025-11-15,Joker,29.87,0.0,VIP
9351,2025-06-04,Scratch,1.82,0.0,VIP
9352,2025-09-22,Pame Stoixima,36.71,0.0,Regular
9353,2026-02-09,Scratch,4.15,16.57,VIP
9354,2025-05-31,Scratch,9.09,0.0,VIP
9355,2025-11-08,Joker,17.39,0.0,Regular
9356,2025-08-17,Kino,37.96,50.41,Occasional
9357,2025-06-18,Virtual Sports,33.85,0.0,VIP
9358,2026-03-20,Pame Stoixima,32.95,0.0,Regular
9359,2025-10-23,Scratch,28.65,0.0,VIP
9360,2025-07-27,Pame Stoixima,3.38,0.0,VIP
9361,2026-03-18,Joker,26.38,0.0,Regular
9362,2026-02-26,Pame Stoixima,25.6,79.01,Occasional
9363,2025-08-31,Pame Stoixima,18.2,0.0,VIP
9364,2025-05-02,Virtual Sports,24.31,0.0,Occasional
9365,2026-01-03,Scratch,11.49,0.0,VIP
9366,2025-11-05,Joker,32.46,0.0,VIP
9367,2025-05-24,Joker,32.35,0.0,Occasional
9368,2025-05-23,Virtual Sports,27.42,0.0,Regular
9369,2025-10-14,Pame Stoixima,27.48,0.0,Regular
9370,2025-09-15,Joker,44.83,88.74,VIP
9371,2025-04-30,Virtual Sports,7.81,0.0,Regular
9372,2025-05-20,Scratch,36.42,0.0,Regular
9373,2025-05-09,Scratch,49.06,0.0,VIP
9374,2025-10-02,Virtual Sports,3.74,0.0,Regular
9375,2025-08-15,Kino,42.36,0.0,VIP
9376,2026-03-21,Kino,0.53,0.0,Regular
9377,2025-08-11,Pame Stoixima,26.16,0.0,VIP
9378,2025-05-22,Scratch,39.22,0.0,Occasional
9379,2026-03-17,Pame Stoixima,20.53,52.74,VIP
9380,2026-01-01,Scratch,23.11,0.0,VIP
9381,2025-06-10,Scratch,14.59,0.0,Regular
9382,2025-11-30,Kino,4.56,0.0,VIP
9383,2025-08-13,Kino,3.73,0.0,Occasional
9384,2025-09-27,Virtual Sports,1.96,0.0,VIP
9385,2025-12-12,Scratch,23.8,0.0,Occasional
9386,2026-03-16,Pame Stoixima,42.19,55.27,Regular
9387,2026-01-21,Kino,24.59,120.58,Occasional
9388,2025-06-04,Scratch,14.88,0.0,Occasional
9389,2025-09-22,Pame Stoixima,43.42,0.0,VIP
9390,2025-11-06,Virtual Sports,26.55,56.4,Regular
9391,2026-03-29,Scratch,5.2,20.98,Occasional
9392,2025-08-22,Pame Stoixima,34.61,0.0,VIP
9393,2025-07-21,Joker,48.93,0.0,Regular
9394,2025-06-06,Kino,49.92,0.0,Regular
9395,2025-11-15,Pame Stoixima,22.45,0.0,Occasional
9396,2025-08-08,Virtual Sports,28.33,0.0,Regular
9397,2025-07-06,Virtual Sports,34.22,0.0,VIP
9398,2025-05-28,Joker,14.58,0.0,Regular
9399,2025-12-02,Joker,21.32,82.31,VIP
9400,2026-02-14,Pame Stoixima,30.13,0.0,VIP
9401,2026-03-25,Scratch,37.56,0.0,Occasional
9402,2026-03-10,Pame Stoixima,45.11,0.0,Occasional
9403,2026-01-17,Scratch,32.12,0.0,VIP
9404,2025-05-12,Joker,15.22,0.0,VIP
9405,2025-08-12,Kino,49.32,213.31,VIP
9406,2025-06-02,Kino,5.5,0.0,Regular
9407,2025-10-11,Virtual Sports,17.47,0.0,Regular
9408,2025-12-24,Joker,26.54,101.89,Regular
9409,2025-12-17,Pame Stoixima,37.55,0.0,Regular
9410,2025-08-14,Pame Stoixima,37.74,0.0,VIP
9411,2026-03-28,Virtual Sports,34.61,0.0,Regular
9412,2025-05-28,Scratch,6.52,0.0,VIP
9413,2025-07-30,Virtual Sports,33.87,0.0,VIP
9414,2026-01-15,Joker,24.46,0.0,VIP
9415,2026-04-03,Scratch,7.96,33.98,VIP
9416,2025-12-12,Scratch,11.43,0.0,Occasional
9417,2025-04-25,Scratch,36.6,55.48,Occasional
9418,2025-11-01,Scratch,39.43,0.0,Occasional
9419,2026-02-02,Pame Stoixima,42.54,0.0,Occasional
9420,2025-04-24,Joker,36.86,0.0,VIP
9421,2025-06-03,Joker,6.46,0.0,Regular
9422,2025-04-29,Joker,18.79,0.0,Regular
9423,2025-11-27,Scratch,2.69,12.52,Occasional
9424,2026-02-23,Kino,19.1,0.0,VIP
9425,2026-02-07,Kino,4.38,0.0,VIP
9426,2025-09-15,Kino,3.22,0.0,Occasional
9427,2025-11-30,Scratch,44.18,191.47,Occasional
9428,2026-01-07,Joker,5.28,0.0,Occasional
9429,2026-03-29,Joker,36.5,0.0,VIP
9430,2026-02-10,Virtual Sports,9.16,16.97,Regular
9431,2025-10-18,Kino,25.79,0.0,Regular
9432,2025-10-18,Scratch,32.76,0.0,Occasional
9433,2025-10-18,Pame Stoixima,41.47,0.0,Regular
9434,2026-01-20,Joker,46.0,0.0,Regular
9435,2026-03-24,Scratch,22.6,67.73,VIP
9436,2025-05-04,Pame Stoixima,4.95,0.0,Regular
9437,2025-08-14,Virtual Sports,23.96,45.8,VIP
9438,2025-05-15,Joker,26.1,0.0,Regular
9439,2025-10-31,Joker,49.61,0.0,Regular
9440,2025-12-15,Virtual Sports,41.4,0.0,VIP
9441,2025-10-07,Scratch,14.39,0.0,Occasional
9442,2026-03-23,Scratch,14.32,0.0,Regular
9443,2025-09-20,Joker,41.27,0.0,Regular
9444,2026-01-11,Scratch,11.75,0.0,Occasional
9445,2025-04-14,Scratch,42.35,0.0,Occasional
9446,2026-03-07,Kino,7.52,0.0,VIP
9447,2026-03-31,Scratch,41.75,0.0,Occasional
9448,2025-08-20,Joker,19.21,0.0,Occasional
9449,2025-08-18,Scratch,10.81,0.0,Regular
9450,2025-05-19,Virtual Sports,38.42,137.85,Regular
9451,2026-03-28,Virtual Sports,29.0,0.0,VIP
9452,2025-12-12,Virtual Sports,45.0,0.0,Regular
9453,2026-02-04,Scratch,30.73,0.0,VIP
9454,2025-12-05,Kino,11.77,0.0,Occasional
9455,2025-05-12,Joker,34.66,0.0,Occasional
9456,2025-10-11,Kino,12.95,0.0,Occasional
9457,2026-01-10,Virtual Sports,3.03,7.37,VIP
9458,2026-02-09,Virtual Sports,44.95,200.35,Occasional
9459,2025-10-15,Kino,25.05,0.0,Regular
9460,2025-11-28,Pame Stoixima,1.25,0.0,VIP
9461,2025-07-07,Kino,25.59,0.0,VIP
9462,2025-05-21,Joker,2.91,0.0,VIP
9463,2026-04-04,Virtual Sports,5.05,0.0,VIP
9464,2025-08-13,Pame Stoixima,1.85,7.7,VIP
9465,2025-04-18,Virtual Sports,27.17,0.0,Regular
9466,2026-03-10,Kino,6.3,17.94,Regular
9467,2025-09-08,Virtual Sports,48.45,0.0,Regular
9468,2025-07-07,Joker,30.36,0.0,Regular
9469,2025-07-25,Joker,2.13,0.0,Regular
9470,2026-03-30,Scratch,9.52,0.0,Occasional
9471,2026-04-13,Joker,32.93,0.0,Occasional
9472,2026-01-17,Joker,1.34,0.0,VIP
9473,2026-01-22,Virtual Sports,8.66,0.0,VIP
9474,2026-01-17,Kino,15.89,72.2,Occasional
9475,2025-09-05,Joker,49.16,85.22,Occasional
9476,2026-02-01,Pame Stoixima,42.57,0.0,Regular
9477,2025-11-11,Kino,27.55,113.71,Regular
9478,2025-12-07,Kino,19.77,0.0,VIP
9479,2026-01-13,Joker,18.93,0.0,Occasional
9480,2025-11-04,Virtual Sports,17.3,0.0,Regular
9481,2025-07-18,Kino,19.95,0.0,Regular
9482,2025-10-01,Virtual Sports,30.99,0.0,VIP
9483,2026-01-28,Kino,12.88,48.11,VIP
9484,2025-09-02,Joker,35.88,96.4,VIP
9485,2025-11-08,Joker,29.1,0.0,VIP
9486,2025-08-19,Scratch,5.56,0.0,Regular
9487,2025-09-16,Virtual Sports,4.2,0.0,VIP
9488,2025-05-24,Virtual Sports,0.59,0.0,Regular
9489,2025-08-09,Virtual Sports,22.73,0.0,Regular
9490,2026-04-09,Joker,15.07,0.0,Regular
9491,2025-08-01,Kino,0.55,0.0,Occasional
9492,2025-06-01,Kino,35.83,0.0,Occasional
9493,2026-04-01,Scratch,1.6,0.0,Regular
9494,2025-09-13,Scratch,33.97,0.0,VIP
9495,2025-12-10,Kino,16.07,0.0,Regular
9496,2025-08-27,Scratch,20.27,0.0,Occasional
9497,2025-12-11,Joker,47.26,0.0,Regular
9498,2026-04-03,Virtual Sports,47.72,0.0,VIP
9499,2025-05-01,Joker,22.78,0.0,Occasional
9500,2025-05-24,Pame Stoixima,21.87,0.0,VIP
9501,2025-05-24,Virtual Sports,21.38,0.0,Occasional
9502,2025-12-17,Kino,40.53,0.0,VIP
9503,2025-08-13,Scratch,30.42,0.0,VIP
9504,2025-06-21,Virtual Sports,49.49,97.56,Occasional
9505,2025-12-21,Pame Stoixima,8.51,38.28,VIP
9506,2026-01-13,Virtual Sports,0.81,0.0,Regular
9507,2026-03-01,Pame Stoixima,7.29,31.92,VIP
9508,2025-10-30,Joker,19.63,0.0,Regular
9509,2026-02-23,Scratch,41.23,0.0,VIP
9510,2025-09-06,Virtual Sports,6.68,22.73,Occasional
9511,2025-09-01,Virtual Sports,32.87,0.0,VIP
9512,2026-01-08,Joker,14.11,0.0,Regular
9513,2025-05-03,Virtual Sports,26.97,0.0,VIP
9514,2025-12-28,Pame Stoixima,1.07,0.0,Regular
9515,2026-01-16,Joker,43.3,0.0,VIP
9516,2026-01-27,Kino,43.98,0.0,Regular
9517,2025-11-06,Virtual Sports,32.57,0.0,VIP
9518,2025-04-28,Virtual Sports,19.26,0.0,Regular
9519,2026-01-29,Kino,8.65,0.0,Occasional
9520,2026-03-27,Kino,29.12,0.0,Regular
9521,2026-01-29,Scratch,10.84,0.0,VIP
9522,2025-12-28,Joker,35.49,0.0,Regular
9523,2025-09-16,Virtual Sports,40.57,0.0,Regular
9524,2025-09-03,Kino,11.65,27.9,Regular
9525,2025-11-03,Pame Stoixima,8.77,0.0,Regular
9526,2025-07-11,Kino,30.53,0.0,Regular
9527,2025-08-29,Joker,14.62,0.0,VIP
9528,2026-01-08,Scratch,38.63,0.0,Regular
9529,2025-08-27,Kino,5.9,0.0,Occasional
9530,2026-03-24,Joker,11.75,24.07,VIP
9531,2026-03-13,Kino,7.64,0.0,Occasional
9532,2025-05-03,Virtual Sports,47.65,0.0,VIP
9533,2026-01-22,Virtual Sports,35.29,0.0,Occasional
9534,2026-03-16,Pame Stoixima,19.83,0.0,Occasional
9535,2025-08-04,Joker,47.23,0.0,Regular
9536,2025-04-13,Kino,10.8,23.63,VIP
9537,2026-01-21,Pame Stoixima,32.62,0.0,VIP
9538,2026-03-02,Pame Stoixima,45.72,0.0,Regular
9539,2025-12-21,Scratch,30.95,0.0,Occasional
9540,2025-05-06,Pame Stoixima,29.0,77.04,Occasional
9541,2025-06-19,Kino,46.8,0.0,Occasional
9542,2025-07-31,Virtual Sports,1.16,0.0,VIP
9543,2025-11-27,Kino,20.88,0.0,VIP
9544,2026-03-30,Scratch,31.91,0.0,Occasional
9545,2025-12-24,Kino,25.24,0.0,VIP
9546,2026-01-04,Virtual Sports,30.44,102.68,Regular
9547,2025-12-19,Scratch,2.0,9.49,VIP
9548,2025-09-30,Virtual Sports,22.05,46.37,Occasional
9549,2025-08-16,Virtual Sports,46.26,0.0,VIP
9550,2026-04-11,Kino,29.74,134.82,Occasional
9551,2025-12-13,Kino,3.06,6.61,Regular
9552,2025-09-25,Joker,37.6,155.48,Occasional
9553,2026-01-30,Virtual Sports,4.32,18.58,Occasional
9554,2026-04-06,Kino,18.2,0.0,VIP
9555,2026-01-18,Pame Stoixima,1.52,0.0,Regular
9556,2025-10-28,Virtual Sports,30.31,143.58,Occasional
9557,2025-07-08,Virtual Sports,13.28,0.0,VIP
9558,2025-05-01,Pame Stoixima,19.25,0.0,VIP
9559,2025-10-05,Joker,22.26,0.0,Occasional
9560,2026-02-11,Pame Stoixima,19.14,0.0,VIP
9561,2025-09-09,Pame Stoixima,13.97,0.0,VIP
9562,2025-05-23,Kino,4.53,0.0,Regular
9563,2025-10-10,Kino,44.45,0.0,Regular
9564,2025-06-26,Scratch,28.94,0.0,Occasional
9565,2025-10-27,Pame Stoixima,32.63,0.0,Regular
9566,2025-06-17,Scratch,41.26,0.0,Occasional
9567,2025-09-16,Kino,19.55,65.76,VIP
9568,2025-05-20,Joker,29.91,0.0,VIP
9569,2025-07-14,Scratch,13.9,32.42,Occasional
9570,2025-05-28,Scratch,13.2,0.0,Occasional
9571,2025-08-17,Joker,15.77,0.0,VIP
9572,2025-06-07,Virtual Sports,32.75,0.0,Regular
9573,2026-01-10,Virtual Sports,20.61,0.0,Regular
9574,2025-08-13,Scratch,0.73,2.86,Regular
9575,2025-08-19,Joker,34.56,0.0,VIP
9576,2025-09-02,Pame Stoixima,31.32,0.0,Regular
9577,2025-12-19,Kino,40.73,0.0,Occasional
9578,2026-03-21,Pame Stoixima,12.09,0.0,Occasional
9579,2025-04-24,Scratch,25.32,0.0,VIP
9580,2026-04-07,Joker,19.07,0.0,Regular
9581,2026-03-24,Pame Stoixima,5.99,0.0,VIP
9582,2025-06-26,Joker,27.35,115.46,VIP
9583,2025-07-05,Virtual Sports,43.02,0.0,Occasional
9584,2025-09-13,Kino,8.78,24.34,VIP
9585,2025-04-24,Pame Stoixima,38.37,0.0,Regular
9586,2025-10-03,Joker,7.62,0.0,Regular
9587,2025-04-19,Virtual Sports,18.49,82.31,Regular
9588,2025-10-28,Virtual Sports,20.03,0.0,VIP
9589,2026-01-27,Joker,36.2,86.1,Regular
9590,2026-02-22,Virtual Sports,24.33,120.9,Regular
9591,2026-03-25,Kino,45.43,0.0,VIP
9592,2026-04-08,Scratch,31.32,0.0,VIP
9593,2025-12-07,Scratch,17.29,0.0,Occasional
9594,2026-01-13,Pame Stoixima,1.76,0.0,Occasional
9595,2026-04-11,Virtual Sports,24.87,0.0,VIP
9596,2025-07-27,Pame Stoixima,10.5,0.0,Occasional
9597,2025-10-28,Pame Stoixima,42.03,55.48,Occasional
9598,2025-11-28,Scratch,48.41,0.0,VIP
9599,2025-07-26,Virtual Sports,43.11,0.0,VIP
9600,2025-10-29,Kino,35.92,0.0,VIP
9601,2025-04-16,Virtual Sports,47.92,0.0,VIP
9602,2025-09-13,Virtual Sports,47.17,0.0,Regular
9603,2026-04-01,Scratch,13.47,0.0,Occasional
9604,2025-12-20,Joker,33.99,46.46,Regular
9605,2025-07-13,Kino,17.66,71.69,Regular
9606,2025-10-17,Scratch,37.74,0.0,Regular
9607,2025-10-05,Virtual Sports,13.66,30.3,Occasional
9608,2025-10-06,Kino,42.39,172.69,Regular
9609,2026-01-16,Joker,10.61,0.0,Regular
9610,2026-02-12,Pame Stoixima,42.71,0.0,VIP
9611,2026-01-15,Joker,49.22,0.0,Occasional
9612,2026-02-26,Joker,39.64,103.44,Regular
9613,2025-11-16,Kino,18.26,0.0,VIP
9614,2026-02-26,Kino,25.79,115.92,Regular
9615,2025-08-25,Joker,16.6,0.0,VIP
9616,2026-03-18,Joker,43.92,0.0,VIP
9617,2026-04-03,Kino,1.81,0.0,Regular
9618,2026-01-23,Pame Stoixima,24.6,87.92,Regular
9619,2025-10-30,Virtual Sports,39.21,0.0,Occasional
9620,2025-06-02,Pame Stoixima,19.32,0.0,VIP
9621,2025-12-26,Kino,19.96,0.0,Regular
9622,2026-01-03,Kino,48.06,0.0,Occasional
9623,2025-06-15,Kino,28.17,0.0,Occasional
9624,2025-07-25,Pame Stoixima,34.94,0.0,Occasional
9625,2026-02-03,Pame Stoixima,21.01,0.0,Occasional
9626,2025-11-06,Pame Stoixima,39.68,0.0,Regular
9627,2026-02-10,Kino,5.35,23.97,Regular
9628,2025-12-26,Scratch,34.0,0.0,Regular
9629,2025-10-25,Scratch,12.83,0.0,Regular
9630,2025-12-06,Joker,10.6,0.0,Occasional
9631,2025-12-29,Virtual Sports,2.21,0.0,VIP
9632,2025-06-14,Kino,1.91,0.0,Regular
9633,2025-06-05,Kino,6.21,0.0,Regular
9634,2025-08-09,Joker,19.63,0.0,Regular
9635,2026-01-03,Joker,3.78,0.0,VIP
9636,2025-06-20,Scratch,21.04,0.0,Occasional
9637,2025-06-29,Virtual Sports,18.74,29.45,Occasional
9638,2026-01-30,Pame Stoixima,0.98,0.0,Regular
9639,2025-06-29,Scratch,45.4,0.0,Regular
9640,2025-05-21,Pame Stoixima,28.8,0.0,Occasional
9641,2026-03-27,Joker,17.99,0.0,Regular
9642,2025-05-06,Scratch,13.77,48.84,VIP
9643,2025-08-14,Virtual Sports,16.65,0.0,Regular
9644,2025-10-19,Virtual Sports,14.76,0.0,Occasional
9645,2025-08-13,Kino,41.11,0.0,VIP
9646,2025-10-11,Scratch,3.72,0.0,VIP
9647,2025-06-18,Pame Stoixima,14.48,0.0,Occasional
9648,2025-07-28,Kino,38.8,74.89,Occasional
9649,2025-12-22,Pame Stoixima,27.67,0.0,Regular
9650,2026-04-03,Scratch,30.13,0.0,VIP
9651,2025-07-15,Virtual Sports,48.22,167.64,VIP
9652,2025-07-18,Scratch,30.43,0.0,VIP
9653,2025-06-29,Scratch,29.03,0.0,VIP
9654,2025-09-02,Joker,2.67,4.73,Occasional
9655,2025-12-01,Kino,19.93,0.0,Occasional
9656,2026-03-11,Kino,18.2,0.0,Regular
9657,2026-03-09,Pame Stoixima,8.09,0.0,Occasional
9658,2025-07-22,Pame Stoixima,26.28,0.0,VIP
9659,2026-02-21,Joker,16.85,30.06,VIP
9660,2025-06-16,Virtual Sports,17.3,0.0,Regular
9661,2025-08-17,Joker,31.63,0.0,Occasional
9662,2025-08-27,Kino,22.04,35.53,Occasional
9663,2026-01-07,Virtual Sports,18.86,0.0,Regular
9664,2026-03-31,Scratch,5.1,14.91,Occasional
9665,2025-09-02,Pame Stoixima,37.54,0.0,VIP
9666,2025-07-20,Joker,44.7,0.0,Regular
9667,2026-03-20,Joker,42.79,0.0,Occasional
9668,2025-07-20,Pame Stoixima,1.51,0.0,Regular
9669,2025-10-15,Joker,39.61,0.0,Regular
9670,2025-11-23,Virtual Sports,40.64,0.0,Occasional
9671,2026-03-24,Virtual Sports,15.17,0.0,Occasional
9672,2026-04-03,Kino,6.56,10.03,Occasional
9673,2025-07-15,Pame Stoixima,49.57,0.0,VIP
9674,2025-10-25,Kino,3.69,0.0,VIP
9675,2025-11-15,Kino,14.65,0.0,VIP
9676,2025-11-19,Kino,28.67,0.0,VIP
9677,2025-08-22,Joker,12.45,17.28,Occasional
9678,2025-10-09,Pame Stoixima,23.26,0.0,VIP
9679,2025-04-15,Pame Stoixima,39.96,0.0,VIP
9680,2025-08-16,Scratch,11.44,0.0,Occasional
9681,2025-07-20,Scratch,16.98,0.0,VIP
9682,2025-05-03,Virtual Sports,11.39,0.0,Occasional
9683,2025-05-28,Virtual Sports,20.73,0.0,Regular
9684,2025-05-27,Virtual Sports,21.17,0.0,Regular
9685,2025-05-27,Kino,5.83,0.0,Regular
9686,2026-03-29,Joker,2.63,0.0,Occasional
